"glass_type","removed_artifact","component_j","component_k","baseline_r","loao_r","change","absolute_change","sign_same"
"高钾","18",4,12,-0.694205411766386,-0.582742619048796,0.111462792717591,0.111462792717591,TRUE
"高钾","18",4,13,-0.51823789140064,-0.0489580112373536,0.469279880163286,0.469279880163286,TRUE
"高钾","18",4,14,0.193574593847427,0.225099463005447,0.0315248691580202,0.0315248691580202,TRUE
"高钾","18",5,6,0.200231162947065,0.169475888277172,-0.0307552746698926,0.0307552746698926,TRUE
"高钾","18",5,7,0.033860182225866,0.315251587038902,0.281391404813036,0.281391404813036,TRUE
"高钾","18",5,8,-0.519442538246898,-0.435832788681188,0.0836097495657102,0.0836097495657102,TRUE
"高钾","18",5,9,-0.0072696725643517,0.0429960333566133,0.050265705920965,0.050265705920965,FALSE
"高钾","18",5,10,0.181178497348922,0.224156746327024,0.042978248978102,0.042978248978102,TRUE
"高钾","18",5,11,0.0900044269505306,-0.00642503349395806,-0.0964294604444886,0.0964294604444886,FALSE
"高钾","18",5,12,0.0554660954996376,-0.130083997325897,-0.185550092825535,0.185550092825535,FALSE
"高钾","18",5,13,0.0652080406052985,-0.501191665765907,-0.566399706371205,0.566399706371205,FALSE
"高钾","18",5,14,0.0684180096689679,0.078262479708251,0.00984447003928304,0.00984447003928304,TRUE
"高钾","18",6,7,-0.394551502915282,-0.403450762503772,-0.0088992595884903,0.0088992595884903,TRUE
"高钾","18",6,8,-0.29333944556724,-0.3189399142978,-0.0256004687305603,0.0256004687305603,TRUE
"高钾","18",6,9,0.083128245237789,0.102293199943226,0.0191649547054372,0.0191649547054372,TRUE
"高钾","18",6,10,-0.189705168878086,-0.181124364248584,0.00858080462950195,0.00858080462950195,TRUE
"高钾","18",6,11,0.218386677484859,0.192537886979325,-0.025848790505534,0.025848790505534,TRUE
"高钾","18",6,12,0.0144112555249763,-0.0521248186927395,-0.0665360742177158,0.0665360742177158,FALSE
"高钾","18",6,13,0.136752488441912,0.0586697201716595,-0.0780827682702526,0.0780827682702526,TRUE
"高钾","18",6,14,-0.125007056637687,-0.124063135790587,0.000943920847099877,0.000943920847099877,TRUE
"高钾","18",7,8,0.557105971828866,0.171771766218642,-0.385334205610224,0.385334205610224,TRUE
"高钾","18",7,9,-0.23094309275942,-0.398159425208847,-0.167216332449427,0.167216332449427,TRUE
"高钾","18",7,10,0.258089813400397,0.259398588993586,0.00130877559318932,0.00130877559318932,TRUE
"高钾","18",7,11,-0.00954360914671686,0.209721951608949,0.219265560755666,0.219265560755666,FALSE
"高钾","18",7,12,-0.384810409971865,-0.136311205164569,0.248499204807296,0.248499204807296,TRUE
"高钾","18",7,13,-0.697216804121459,-0.442536069334547,0.254680734786912,0.254680734786912,TRUE
"高钾","18",7,14,0.0467817396483411,0.0469194681656687,0.000137728517327587,0.000137728517327587,TRUE
"高钾","18",8,9,-0.162605945975513,-0.444849379245265,-0.282243433269752,0.282243433269752,TRUE
"高钾","18",8,10,0.112486645074102,0.073194861538073,-0.0392917835360287,0.0392917835360287,TRUE
"高钾","18",8,11,0.00626362645999937,0.385571057913945,0.379307431453946,0.379307431453946,TRUE
"高钾","18",8,12,-0.216559619721725,0.297869254486553,0.514428874208278,0.514428874208278,FALSE
"高钾","18",8,13,-0.53227145016489,0.508790541985691,1.04106199215058,1.04106199215058,FALSE
"高钾","18",8,14,0.223834993528003,0.342144569767194,0.118309576239191,0.118309576239191,TRUE
"高钾","18",9,10,0.570338609203785,0.565971865656754,-0.00436674354703093,0.00436674354703093,TRUE
"高钾","18",9,11,-0.186379606755283,-0.154511172174618,0.0318684345806656,0.0318684345806656,TRUE
"高钾","18",9,12,-0.0741688235325984,-0.00782246366442437,0.066346359868174,0.066346359868174,TRUE
"高钾","18",9,13,-0.2155228520025,-0.193258215937134,0.0222646360653667,0.0222646360653667,TRUE
"高钾","18",9,14,-0.700967345314575,-0.710206768013062,-0.00923942269848621,0.00923942269848621,TRUE
"高钾","18",10,11,0.272281478933583,0.310389360291172,0.0381078813575893,0.0381078813575893,TRUE
"高钾","18",10,12,0.252091390829387,0.335930446836282,0.0838390560068952,0.0838390560068952,TRUE
"高钾","18",10,13,-0.197337085388339,-0.252078011135736,-0.0547409257473973,0.0547409257473973,TRUE
"高钾","18",10,14,-0.593144553636386,-0.596738545470083,-0.00359399183369702,0.00359399183369702,TRUE
"高钾","18",11,12,0.201942937429618,0.078001266655392,-0.123941670774226,0.123941670774226,TRUE
"高钾","18",11,13,0.211948498815612,-0.0756811737458118,-0.287629672561424,0.287629672561424,FALSE
"高钾","18",11,14,0.0547331571886193,0.0616438468279182,0.00691068963929889,0.00691068963929889,TRUE
"高钾","18",12,13,0.60949498493502,0.442761789636319,-0.166733195298701,0.166733195298701,TRUE
"高钾","18",12,14,-0.122060330058343,-0.130784289692691,-0.00872395963434856,0.00872395963434856,TRUE
"高钾","18",13,14,0.125254243167517,0.284547663770549,0.159293420603031,0.159293420603031,TRUE
"高钾","21",1,2,0.0542545006671742,0.0362568090508506,-0.0179976916163236,0.0179976916163236,TRUE
"高钾","21",1,3,-0.348127284217064,-0.526432808337321,-0.178305524120257,0.178305524120257,TRUE
"高钾","21",1,4,-0.13460653030799,-0.124891357140497,0.00971517316749319,0.00971517316749319,TRUE
"高钾","21",1,5,-0.387328019149632,-0.376288058480488,0.0110399606691438,0.0110399606691438,TRUE
"高钾","21",1,6,0.0687541337706304,0.0705327401771553,0.00177860640652493,0.00177860640652493,TRUE
"高钾","21",1,7,-0.432323535703655,-0.420912189533306,0.0114113461703489,0.0114113461703489,TRUE
"高钾","21",1,8,0.199745898402592,0.211718024129872,0.0119721257272801,0.0119721257272801,TRUE
"高钾","21",1,9,-0.18926376967667,-0.158428180847074,0.030835588829596,0.030835588829596,TRUE
"高钾","21",1,10,-0.219991014302309,-0.19073292838469,0.0292580859176186,0.0292580859176186,TRUE
"高钾","21",1,11,-0.00878393227919905,-5.95338479603016e-06,0.00877797889440302,0.00877797889440302,TRUE
"高钾","21",1,12,0.458939349700947,0.450092385103149,-0.00884696459779799,0.00884696459779799,TRUE
"高钾","21",1,13,0.606688684740374,0.601410809558406,-0.00527787518196732,0.00527787518196732,TRUE
"高钾","21",1,14,0.278223114673677,0.262850563797252,-0.0153725508764251,0.0153725508764251,TRUE
"高钾","21",2,3,0.216578091954458,0.146498623378002,-0.0700794685764554,0.0700794685764554,TRUE
"高钾","21",2,4,0.299405217375534,0.32223912105126,0.0228339036757264,0.0228339036757264,TRUE
"高钾","21",2,5,-0.403818226434411,-0.386648058005172,0.0171701684292385,0.0171701684292385,TRUE
"高钾","21",2,6,0.245441560562435,0.251017508663794,0.00557594810135897,0.00557594810135897,TRUE
"高钾","21",2,7,-0.174797003463307,-0.145318824939054,0.0294781785242535,0.0294781785242535,TRUE
"高钾","21",2,8,-0.113022092951,-0.100056555330139,0.012965537620861,0.012965537620861,TRUE
"高钾","21",2,9,0.0676838238118794,0.150991656399705,0.0833078325878257,0.0833078325878257,TRUE
"高钾","21",2,10,-0.514622611172821,-0.504750963289913,0.00987164788290884,0.00987164788290884,TRUE
"高钾","21",2,11,-0.549886513397414,-0.546105842239874,0.00378067115754011,0.00378067115754011,TRUE
"高钾","21",2,12,-0.295837117005418,-0.378349286607448,-0.0825121696020299,0.0825121696020299,TRUE
"高钾","21",2,13,0.00951632385933851,-0.0106583841237042,-0.0201747079830427,0.0201747079830427,FALSE
"高钾","21",2,14,-0.272867653876907,-0.317058794047477,-0.0441911401705702,0.0441911401705702,TRUE
"高钾","21",3,4,-0.127269858394648,-0.0845850397389289,0.0426848186557188,0.0426848186557188,TRUE
"高钾","21",3,5,-0.0294172026632152,0.0916276197151213,0.121044822378337,0.121044822378337,FALSE
"高钾","21",3,6,-0.0855233403558763,-0.0984839360536853,-0.012960595697809,0.012960595697809,TRUE
"高钾","21",3,7,-0.198583206137642,-0.0943348739665025,0.10424833217114,0.10424833217114,TRUE
"高钾","21",3,8,-0.472577556731677,-0.529342093561776,-0.0567645368300989,0.0567645368300989,TRUE
"高钾","21",3,9,-0.188509899826847,0.0804447424866306,0.268954642313478,0.268954642313478,FALSE
"高钾","21",3,10,-0.400530681583611,-0.139973025964236,0.260557655619375,0.260557655619375,TRUE
"高钾","21",3,11,-0.219986211526801,-0.217416855357332,0.00256935616946946,0.00256935616946946,TRUE
"高钾","21",3,12,0.0191472940340376,-0.243958415146847,-0.263105709180885,0.263105709180885,FALSE
"高钾","21",3,13,0.0371771263800573,-0.0442982041024336,-0.0814753304824909,0.0814753304824909,FALSE
"高钾","21",3,14,0.0687387971484495,-0.0669458979626952,-0.135684695111145,0.135684695111145,FALSE
"高钾","21",4,5,-0.301210361081584,-0.323942132327977,-0.0227317712463933,0.0227317712463933,TRUE
"高钾","21",4,6,-0.175966838097651,-0.178049987832021,-0.0020831497343701,0.0020831497343701,TRUE
"高钾","21",4,7,0.232256551428754,0.217458921884755,-0.0147976295439993,0.0147976295439993,TRUE
"高钾","21",4,8,0.412120135965128,0.406953038358545,-0.0051670976065834,0.0051670976065834,TRUE
"高钾","21",4,9,-0.0115810785570119,-0.0573012120201505,-0.0457201334631386,0.0457201334631386,TRUE
"高钾","21",4,10,-0.388055762444658,-0.508760228661313,-0.120704466216655,0.120704466216655,TRUE
"高钾","21",4,11,-0.414143562644822,-0.425384260421034,-0.0112406977762125,0.0112406977762125,TRUE
"高钾","21",4,12,-0.694205411766386,-0.704582698823722,-0.0103772870573361,0.0103772870573361,TRUE
"高钾","21",4,13,-0.51823789140064,-0.512568207629744,0.00566968377089594,0.00566968377089594,TRUE
"高钾","21",4,14,0.193574593847427,0.218856299195205,0.0252817053477779,0.0252817053477779,TRUE
"高钾","21",5,6,0.200231162947065,0.201074030104682,0.000842867157617277,0.000842867157617277,TRUE
"高钾","21",5,7,0.033860182225866,-0.000602679064822419,-0.0344628612906884,0.0344628612906884,FALSE
"高钾","21",5,8,-0.519442538246898,-0.543839473279305,-0.0243969350324073,0.0243969350324073,TRUE
"高钾","21",5,9,-0.0072696725643517,-0.0834928721444078,-0.0762231995800561,0.0762231995800561,TRUE
"高钾","21",5,10,0.181178497348922,0.114279989278693,-0.0668985080702289,0.0668985080702289,TRUE
"高钾","21",5,11,0.0900044269505306,0.0782236604615534,-0.0117807664889771,0.0117807664889771,TRUE
"高钾","21",5,12,0.0554660954996376,0.119433631215281,0.0639675357156437,0.0639675357156437,TRUE
"高钾","21",5,13,0.0652080406052985,0.0868794948720931,0.0216714542667946,0.0216714542667946,TRUE
"高钾","21",5,14,0.0684180096689679,0.105229745897852,0.0368117362288845,0.0368117362288845,TRUE
"高钾","21",6,7,-0.394551502915282,-0.405778110234774,-0.0112266073194921,0.0112266073194921,TRUE
"高钾","21",6,8,-0.29333944556724,-0.295557776956464,-0.00221833138922362,0.00221833138922362,TRUE
"高钾","21",6,9,0.083128245237789,0.085698226763571,0.00256998152578201,0.00256998152578201,TRUE
"高钾","21",6,10,-0.189705168878086,-0.22621172508672,-0.0365065562086346,0.0365065562086346,TRUE
"高钾","21",6,11,0.218386677484859,0.218139333613744,-0.000247343871115274,0.000247343871115274,TRUE
"高钾","21",6,12,0.0144112555249763,0.0194980956383673,0.00508684011339102,0.00508684011339102,TRUE
"高钾","21",6,13,0.136752488441912,0.139168580585982,0.00241609214406976,0.00241609214406976,TRUE
"高钾","21",6,14,-0.125007056637687,-0.12514854207842,-0.000141485440733169,0.000141485440733169,TRUE
"高钾","21",7,8,0.557105971828866,0.552943601847408,-0.00416236998145769,0.00416236998145769,TRUE
"高钾","21",7,9,-0.23094309275942,-0.35239004963564,-0.12144695687622,0.12144695687622,TRUE
"高钾","21",7,10,0.258089813400397,0.182606163338016,-0.0754836500623808,0.0754836500623808,TRUE
"高钾","21",7,11,-0.00954360914671686,-0.0264137240866572,-0.0168701149399404,0.0168701149399404,TRUE
"高钾","21",7,12,-0.384810409971865,-0.342590665974902,0.0422197439969627,0.0422197439969627,TRUE
"高钾","21",7,13,-0.697216804121459,-0.692387518230273,0.00482928589118603,0.00482928589118603,TRUE
"高钾","21",7,14,0.0467817396483411,0.0916831068649634,0.0449013672166223,0.0449013672166223,TRUE
"高钾","21",8,9,-0.162605945975513,-0.218091200259085,-0.0554852542835718,0.0554852542835718,TRUE
"高钾","21",8,10,0.112486645074102,0.0792994479950606,-0.0331871970790412,0.0331871970790412,TRUE
"高钾","21",8,11,0.00626362645999937,-0.000659484483757686,-0.00692311094375705,0.00692311094375705,FALSE
"高钾","21",8,12,-0.216559619721725,-0.199354774782378,0.017204844939347,0.017204844939347,TRUE
"高钾","21",8,13,-0.53227145016489,-0.527580723157575,0.00469072700731477,0.00469072700731477,TRUE
"高钾","21",8,14,0.223834993528003,0.24727649264038,0.0234414991123776,0.0234414991123776,TRUE
"高钾","21",9,10,0.570338609203785,0.463405946453925,-0.10693266274986,0.10693266274986,TRUE
"高钾","21",9,11,-0.186379606755283,-0.239812851747765,-0.0534332449924816,0.0534332449924816,TRUE
"高钾","21",9,12,-0.0741688235325984,0.0712591578009232,0.145427981333522,0.145427981333522,FALSE
"高钾","21",9,13,-0.2155228520025,-0.184267985952717,0.0312548660497836,0.0312548660497836,TRUE
"高钾","21",9,14,-0.700967345314575,-0.692502749992955,0.00846459532162014,0.00846459532162014,TRUE
"高钾","21",10,11,0.272281478933583,0.26999845912286,-0.00228301981072254,0.00228301981072254,TRUE
"高钾","21",10,12,0.252091390829387,0.513771263458183,0.261679872628796,0.261679872628796,TRUE
"高钾","21",10,13,-0.197337085388339,-0.160296018170175,0.0370410672181636,0.0370410672181636,TRUE
"高钾","21",10,14,-0.593144553636386,-0.581753149354168,0.0113914042822184,0.0113914042822184,TRUE
"高钾","21",11,12,0.201942937429618,0.242674966023416,0.0407320285937984,0.0407320285937984,TRUE
"高钾","21",11,13,0.211948498815612,0.223568547327442,0.0116200485118302,0.0116200485118302,TRUE
"高钾","21",11,14,0.0547331571886193,0.0720595780533002,0.0173264208646809,0.0173264208646809,TRUE
"高钾","21",12,13,0.60949498493502,0.608708993457473,-0.000785991477547765,0.000785991477547765,TRUE
"高钾","21",12,14,-0.122060330058343,-0.203915801961278,-0.0818554719029351,0.0818554719029351,TRUE
"高钾","21",13,14,0.125254243167517,0.10437537610966,-0.0208788670578579,0.0208788670578579,TRUE
"高钾","22",1,2,0.0542545006671742,0.0644080332575523,0.0101535325903781,0.0101535325903781,TRUE
"高钾","22",1,3,-0.348127284217064,-0.342973014937377,0.00515426927968715,0.00515426927968715,TRUE
"高钾","22",1,4,-0.13460653030799,-0.152171758224215,-0.0175652279162253,0.0175652279162253,TRUE
"高钾","22",1,5,-0.387328019149632,-0.44334739071769,-0.0560193715680579,0.0560193715680579,TRUE
"高钾","22",1,6,0.0687541337706304,0.0241680913633969,-0.0445860424072335,0.0445860424072335,TRUE
"高钾","22",1,7,-0.432323535703655,-0.439230434357429,-0.0069068986537742,0.0069068986537742,TRUE
"高钾","22",1,8,0.199745898402592,0.223741802862925,0.0239959044603333,0.0239959044603333,TRUE
"高钾","22",1,9,-0.18926376967667,-0.168581801335839,0.0206819683408317,0.0206819683408317,TRUE
"高钾","22",1,10,-0.219991014302309,-0.20942779424826,0.0105632200540489,0.0105632200540489,TRUE
"高钾","22",1,11,-0.00878393227919905,0.00486685461640563,0.0136507868956047,0.0136507868956047,FALSE
"高钾","22",1,12,0.458939349700947,0.466015783421617,0.00707643372067057,0.00707643372067057,TRUE
"高钾","22",1,13,0.606688684740374,0.611208437771731,0.00451975303135721,0.00451975303135721,TRUE
"高钾","22",1,14,0.278223114673677,0.284581926677596,0.00635881200391919,0.00635881200391919,TRUE
"高钾","22",2,3,0.216578091954458,0.214280346660511,-0.0022977452939463,0.0022977452939463,TRUE
"高钾","22",2,4,0.299405217375534,0.304091913277671,0.00468669590213699,0.00468669590213699,TRUE
"高钾","22",2,5,-0.403818226434411,-0.403186563350908,0.000631663083502487,0.000631663083502487,TRUE
"高钾","22",2,6,0.245441560562435,0.264566286095834,0.0191247255333991,0.0191247255333991,TRUE
"高钾","22",2,7,-0.174797003463307,-0.175280385710427,-0.000483382247119829,0.000483382247119829,TRUE
"高钾","22",2,8,-0.113022092951,-0.118313694082039,-0.00529160113103946,0.00529160113103946,TRUE
"高钾","22",2,9,0.0676838238118794,0.0621390988888218,-0.00554472492305768,0.00554472492305768,TRUE
"高钾","22",2,10,-0.514622611172821,-0.520479888357626,-0.00585727718480489,0.00585727718480489,TRUE
"高钾","22",2,11,-0.549886513397414,-0.555192067014742,-0.00530555361732743,0.00530555361732743,TRUE
"高钾","22",2,12,-0.295837117005418,-0.295797642912164,3.94740932542215e-05,3.94740932542215e-05,TRUE
"高钾","22",2,13,0.00951632385933851,0.0112814459983907,0.00176512213905222,0.00176512213905222,TRUE
"高钾","22",2,14,-0.272867653876907,-0.273441334607546,-0.000573680730638682,0.000573680730638682,TRUE
"高钾","22",3,4,-0.127269858394648,-0.12308911362231,0.00418074477233757,0.00418074477233757,TRUE
"高钾","22",3,5,-0.0294172026632152,-0.0168833457096405,0.0125338569535747,0.0125338569535747,TRUE
"高钾","22",3,6,-0.0855233403558763,-0.0725473073483315,0.0129760330075448,0.0129760330075448,TRUE
"高钾","22",3,7,-0.198583206137642,-0.199386321379355,-0.000803115241712504,0.000803115241712504,TRUE
"高钾","22",3,8,-0.472577556731677,-0.482157947214338,-0.00958039048266035,0.00958039048266035,TRUE
"高钾","22",3,9,-0.188509899826847,-0.199060144024563,-0.0105502441977158,0.0105502441977158,TRUE
"高钾","22",3,10,-0.400530681583611,-0.407638149109171,-0.00710746752555957,0.00710746752555957,TRUE
"高钾","22",3,11,-0.219986211526801,-0.225522769353199,-0.005536557826398,0.005536557826398,TRUE
"高钾","22",3,12,0.0191472940340376,0.019693028139356,0.000545734105318375,0.000545734105318375,TRUE
"高钾","22",3,13,0.0371771263800573,0.0396676220767883,0.00249049569673106,0.00249049569673106,TRUE
"高钾","22",3,14,0.0687387971484495,0.0685072953591909,-0.000231501789258654,0.000231501789258654,TRUE
"高钾","22",4,5,-0.301210361081584,-0.324110827784523,-0.0229004667029389,0.0229004667029389,TRUE
"高钾","22",4,6,-0.175966838097651,-0.200315536358694,-0.0243486982610437,0.0243486982610437,TRUE
"高钾","22",4,7,0.232256551428754,0.233386762653868,0.00113021122511359,0.00113021122511359,TRUE
"高钾","22",4,8,0.412120135965128,0.422758103650548,0.0106379676854204,0.0106379676854204,TRUE
"高钾","22",4,9,-0.0115810785570119,-0.00167861368852739,0.00990246486848449,0.00990246486848449,TRUE
"高钾","22",4,10,-0.388055762444658,-0.384413965330861,0.00364179711379703,0.00364179711379703,TRUE
"高钾","22",4,11,-0.414143562644822,-0.411009581951284,0.00313398069353749,0.00313398069353749,TRUE
"高钾","22",4,12,-0.694205411766386,-0.696791007812002,-0.00258559604561537,0.00258559604561537,TRUE
"高钾","22",4,13,-0.51823789140064,-0.522892225043119,-0.00465433364247925,0.00465433364247925,TRUE
"高钾","22",4,14,0.193574593847427,0.194565669463081,0.00099107561565448,0.00099107561565448,TRUE
"高钾","22",5,6,0.200231162947065,0.159479435702762,-0.0407517272443031,0.0407517272443031,TRUE
"高钾","22",5,7,0.033860182225866,0.035870801493215,0.00201061926734906,0.00201061926734906,TRUE
"高钾","22",5,8,-0.519442538246898,-0.512563468145728,0.00687907010116995,0.00687907010116995,TRUE
"高钾","22",5,9,-0.0072696725643517,0.0201574326833287,0.0274271052476804,0.0274271052476804,FALSE
"高钾","22",5,10,0.181178497348922,0.202016024594827,0.0208375272459049,0.0208375272459049,TRUE
"高钾","22",5,11,0.0900044269505306,0.106902904845533,0.0168984778950022,0.0168984778950022,TRUE
"高钾","22",5,12,0.0554660954996376,0.0550010416538925,-0.000465053845745071,0.000465053845745071,TRUE
"高钾","22",5,13,0.0652080406052985,0.0588695260703613,-0.00633851453493716,0.00633851453493716,TRUE
"高钾","22",5,14,0.0684180096689679,0.0710863610422736,0.00266835137330566,0.00266835137330566,TRUE
"高钾","22",6,7,-0.394551502915282,-0.404841575352944,-0.0102900724376626,0.0102900724376626,TRUE
"高钾","22",6,8,-0.29333944556724,-0.27920024491704,0.0141392006501997,0.0141392006501997,TRUE
"高钾","22",6,9,0.083128245237789,0.11923959541966,0.0361113501818715,0.0361113501818715,TRUE
"高钾","22",6,10,-0.189705168878086,-0.176496771250831,0.0132083976272547,0.0132083976272547,TRUE
"高钾","22",6,11,0.218386677484859,0.2430286940313,0.0246420165464404,0.0246420165464404,TRUE
"高钾","22",6,12,0.0144112555249763,0.0128850860491831,-0.00152616947579322,0.00152616947579322,TRUE
"高钾","22",6,13,0.136752488441912,0.131706494072169,-0.00504599436974307,0.00504599436974307,TRUE
"高钾","22",6,14,-0.125007056637687,-0.127313028537037,-0.00230597189935031,0.00230597189935031,TRUE
"高钾","22",7,8,0.557105971828866,0.559222979229425,0.0021170074005592,0.0021170074005592,TRUE
"高钾","22",7,9,-0.23094309275942,-0.233818945449898,-0.00287585269047788,0.00287585269047788,TRUE
"高钾","22",7,10,0.258089813400397,0.258409099305215,0.000319285904818223,0.000319285904818223,TRUE
"高钾","22",7,11,-0.00954360914671686,-0.0100099906480381,-0.000466381501321243,0.000466381501321243,TRUE
"高钾","22",7,12,-0.384810409971865,-0.384780610367495,2.9799604370162e-05,2.9799604370162e-05,TRUE
"高钾","22",7,13,-0.697216804121459,-0.697486774877377,-0.000269970755918281,0.000269970755918281,TRUE
"高钾","22",7,14,0.0467817396483411,0.0467471455503342,-3.45940980069209e-05,3.45940980069209e-05,TRUE
"高钾","22",8,9,-0.162605945975513,-0.178037097791113,-0.0154311518155998,0.0154311518155998,TRUE
"高钾","22",8,10,0.112486645074102,0.105562323540007,-0.00692432153409522,0.00692432153409522,TRUE
"高钾","22",8,11,0.00626362645999937,-0.000727957453857229,-0.0069915839138566,0.0069915839138566,FALSE
"高钾","22",8,12,-0.216559619721725,-0.216838346418492,-0.000278726696767317,0.000278726696767317,TRUE
"高钾","22",8,13,-0.53227145016489,-0.531538190119321,0.000733260045569173,0.000733260045569173,TRUE
"高钾","22",8,14,0.223834993528003,0.224354400751261,0.000519407223257995,0.000519407223257995,TRUE
"高钾","22",9,10,0.570338609203785,0.566637649350688,-0.0037009598530966,0.0037009598530966,TRUE
"高钾","22",9,11,-0.186379606755283,-0.197983155486891,-0.0116035487316077,0.0116035487316077,TRUE
"高钾","22",9,12,-0.0741688235325984,-0.0737685135177489,0.000400310014849553,0.000400310014849553,TRUE
"高钾","22",9,13,-0.2155228520025,-0.212586193169339,0.00293665883316135,0.00293665883316135,TRUE
"高钾","22",9,14,-0.700967345314575,-0.707957890417951,-0.00699054510337516,0.00699054510337516,TRUE
"高钾","22",10,11,0.272281478933583,0.268196887728538,-0.0040845912050449,0.0040845912050449,TRUE
"高钾","22",10,12,0.252091390829387,0.253514701109858,0.00142331028047182,0.00142331028047182,TRUE
"高钾","22",10,13,-0.197337085388339,-0.195128264677179,0.00220882071115935,0.00220882071115935,TRUE
"高钾","22",10,14,-0.593144553636386,-0.595468643788272,-0.00232409015188573,0.00232409015188573,TRUE
"高钾","22",11,12,0.201942937429618,0.203024233330124,0.00108129590050648,0.00108129590050648,TRUE
"高钾","22",11,13,0.211948498815612,0.215298315519767,0.0033498167041551,0.0033498167041551,TRUE
"高钾","22",11,14,0.0547331571886193,0.0544570857842072,-0.00027607140441218,0.00027607140441218,TRUE
"高钾","22",12,13,0.60949498493502,0.60964444101604,0.000149456081020016,0.000149456081020016,TRUE
"高钾","22",12,14,-0.122060330058343,-0.122019886656092,4.04434022505673e-05,4.04434022505673e-05,TRUE
"高钾","22",13,14,0.125254243167517,0.125563130598079,0.00030888743056165,0.00030888743056165,TRUE
"高钾","27",1,2,0.0542545006671742,0.0595936372860204,0.00533913661884627,0.00533913661884627,TRUE
"高钾","27",1,3,-0.348127284217064,-0.261225315972725,0.0869019682443388,0.0869019682443388,TRUE
"高钾","27",1,4,-0.13460653030799,-0.148605479909104,-0.0139989496011137,0.0139989496011137,TRUE
"高钾","27",1,5,-0.387328019149632,-0.474524756533616,-0.0871967373839843,0.0871967373839843,TRUE
"高钾","27",1,6,0.0687541337706304,0.0184366420708661,-0.0503174916997643,0.0503174916997643,TRUE
"高钾","27",1,7,-0.432323535703655,-0.431365920674003,0.000957615029652137,0.000957615029652137,TRUE
"高钾","27",1,8,0.199745898402592,0.163074451062427,-0.0366714473401646,0.0366714473401646,TRUE
"高钾","27",1,9,-0.18926376967667,-0.17297070879414,0.0162930608825299,0.0162930608825299,TRUE
"高钾","27",1,10,-0.219991014302309,-0.217721247831692,0.00226976647061722,0.00226976647061722,TRUE
"高钾","27",1,11,-0.00878393227919905,-0.032497363596778,-0.0237134313175789,0.0237134313175789,TRUE
"高钾","27",1,12,0.458939349700947,0.449396829337053,-0.00954252036389375,0.00954252036389375,TRUE
"高钾","27",1,13,0.606688684740374,0.608911197605888,0.00222251286551389,0.00222251286551389,TRUE
"高钾","27",1,14,0.278223114673677,0.275277358657622,-0.00294575601605518,0.00294575601605518,TRUE
"高钾","27",2,3,0.216578091954458,0.23893839334753,0.0223603013930724,0.0223603013930724,TRUE
"高钾","27",2,4,0.299405217375534,0.299943902240518,0.00053868486498454,0.00053868486498454,TRUE
"高钾","27",2,5,-0.403818226434411,-0.411228906833331,-0.00741068039892012,0.00741068039892012,TRUE
"高钾","27",2,6,0.245441560562435,0.252344929610583,0.00690336904814803,0.00690336904814803,TRUE
"高钾","27",2,7,-0.174797003463307,-0.175964375819375,-0.00116737235606817,0.00116737235606817,TRUE
"高钾","27",2,8,-0.113022092951,-0.112656710475711,0.000365382475288417,0.000365382475288417,TRUE
"高钾","27",2,9,0.0676838238118794,0.0669254628100519,-0.000758361001827523,0.000758361001827523,TRUE
"高钾","27",2,10,-0.514622611172821,-0.515501269100689,-0.000878657927867454,0.000878657927867454,TRUE
"高钾","27",2,11,-0.549886513397414,-0.550867810937817,-0.000981297540402326,0.000981297540402326,TRUE
"高钾","27",2,12,-0.295837117005418,-0.296287550014746,-0.000450433009327789,0.000450433009327789,TRUE
"高钾","27",2,13,0.00951632385933851,0.0105185862611144,0.00100226240177593,0.00100226240177593,TRUE
"高钾","27",2,14,-0.272867653876907,-0.27264159752573,0.000226056351177284,0.000226056351177284,TRUE
"高钾","27",3,4,-0.127269858394648,-0.127400899469549,-0.000131041074901306,0.000131041074901306,TRUE
"高钾","27",3,5,-0.0294172026632152,0.0846176737240923,0.114034876387307,0.114034876387307,FALSE
"高钾","27",3,6,-0.0855233403558763,0.00457841563301256,0.0901017559888889,0.0901017559888889,FALSE
"高钾","27",3,7,-0.198583206137642,-0.260291543180263,-0.0617083370426208,0.0617083370426208,TRUE
"高钾","27",3,8,-0.472577556731677,-0.452677518509015,0.0199000382226625,0.0199000382226625,TRUE
"高钾","27",3,9,-0.188509899826847,-0.260279553635095,-0.0717696538082472,0.0717696538082472,TRUE
"高钾","27",3,10,-0.400530681583611,-0.474273273450146,-0.0737425918665353,0.0737425918665353,TRUE
"高钾","27",3,11,-0.219986211526801,-0.205473770937867,0.0145124405889336,0.0145124405889336,TRUE
"高钾","27",3,12,0.0191472940340376,0.0783656580513266,0.0592183640172889,0.0592183640172889,TRUE
"高钾","27",3,13,0.0371771263800573,0.0860932645415903,0.048916138161533,0.048916138161533,TRUE
"高钾","27",3,14,0.0687387971484495,0.104361065610814,0.0356222684623648,0.0356222684623648,TRUE
"高钾","27",4,5,-0.301210361081584,-0.315890220616089,-0.0146798595345053,0.0146798595345053,TRUE
"高钾","27",4,6,-0.175966838097651,-0.185497537392663,-0.00953069929501194,0.00953069929501194,TRUE
"高钾","27",4,7,0.232256551428754,0.234963428324955,0.00270687689620092,0.00270687689620092,TRUE
